838,7,1
839,5,5
839,2,10
839,9,1
840,5,4
840,2,9
840,9,1
841,5,4
841,2,10
842,5,5
842,2,10
843,5,4
843,2,9
844,5,4
844,2,9
845,5,5
845,2,10
845,9,1
846,5,4
846,2,8
846,9,1
847,5,4
847,2,10
847,9,1
848,2,9
848,5,5
849,2,9
849,5,3
850,2,10
850,5,3
851,5,4
851,2,7
852,5,3
852,2,10
853,5,6
853,2,9
854,5,4
854,2,9
854,7,1
855,5,5
855,2,12
856,5,5
856,2,8
857,5,3
857,2,7
858,5,3
858,2,8
858,0,1
859,5,3
859,2,9
859,0,1
860,2,8
860,5,3
860,0,1
861,5,3
861,2,6
862,5,3
862,2,6
862,9,1
862,0,1
863,5,4
863,2,6
863,9,1
864,2,8
864,5,3
865,2,8
865,5,4
865,9,1
866,2,8
866,5,5
866,9,1
866,7,1
867,2,7
867,5,4
867,9,1
868,2,8
868,5,5
868,9,1
869,2,10
869,5,4
869,9,1
870,5,5
870,2,8
871,2,11
871,5,5
871,0,1
872,2,8
872,5,5
872,0,1
872,7,1
873,2,9
873,5,4
873,0,1
874,2,8
874,5,4
874,0,1
875,5,4
875,2,7
876,2,10
876,5,4
876,9,1
877,2,10
877,5,3
877,9,1
877,0,1
878,2,10
878,5,4
878,9,1
879,2,7
879,5,3
880,5,3
880,2,8
881,5,3
881,2,8
882,5,2
882,2,11
882,7,1
883,2,11
883,5,3
883,7,1
884,5,2
884,2,9
885,5,3
885,2,9
886,5,4
886,2,3
887,2,4
887,5,2
888,5,3
888,2,4
889,2,3
889,5,1
890,2,2
890,5,1
891,5,1
891,2,5
892,2,3
892,5,1
893,5,1
893,2,2
894,0,1
895,5,1
896,2,1
897,2,2
898,2,7
899,2,3
899,5,1
900,2,2
901,2,3
901,5,1
902,2,3
902,5,3
903,2,3
903,5,2
904,2,5
904,5,3
904,7,1
905,2,5
906,2,6
907,2,8
907,5,2
908,2,7
908,5,1
909,2,7
909,5,2
910,2,8
910,5,2
911,2,5
911,5,2
912,5,2
912,2,4
913,2,10
913,5,1
914,9,1
914,5,1
914,2,8
915,2,6
915,5,2
915,9,1
916,2,7
916,7,1
916,5,2
917,2,9
917,5,1
917,7,1
917,3,1
918,2,10
918,5,1
918,7,1
918,3,1
919,2,11
919,5,2
920,2,8
920,5,1
921,2,6
921,5,2
922,2,6
922,5,2
923,2,9
923,5,1
924,2,11
924,5,1
924,7,1
925,2,12
925,5,2
926,2,12
926,5,2
926,9,1
927,2,8
927,5,2
928,2,6
928,5,1
928,0,1
929,5,2
929,2,9
929,9,1
930,2,8
930,5,2
930,9,2
931,2,9
932,2,6
932,5,1
933,2,11
933,5,1
933,9,1
933,7,1
934,2,9
934,5,1
934,7,1
934,9,1
935,2,9
935,9,1
935,5,3
935,7,1
936,2,9
936,9,1
936,5,1
937,2,10
937,5,1
937,9,1
938,2,10
938,9,1
938,7,1
938,5,1
939,2,7
939,5,1
939,9,1
939,7,1
940,2,8
940,5,1
940,9,1
941,2,9
941,5,1
941,9,1
942,2,8
942,9,1
942,3,1
942,7,1
943,2,9
943,9,1
943,7,1
944,2,7
944,7,1
944,9,1
945,2,9
945,5,1
945,7,1
946,5,2
946,2,7
946,7,1
947,2,13
947,5,3
947,9,1
948,2,11
948,5,1
949,2,13
949,5,1
950,2,10
950,0,1
950,9,1
951,2,12
951,0,1
951,9,1
952,2,13
952,9,1
953,2,11
953,3,1
953,5,1
954,5,2
954,2,11
954,9,1
955,2,12
955,5,1
955,9,2
956,2,10
956,5,1
956,9,2
956,3,1
957,2,9
957,5,1
957,9,2
958,2,13
958,9,2
958,5,2
959,2,4
959,5,1
959,9,2
960,2,7
960,5,1
960,9,2
961,2,12
961,9,2
962,2,10
962,9,2
963,2,11
963,9,1
963,5,1
963,7,1
964,2,10
964,9,2
965,2,7
965,5,1
965,9,2
966,2,7
966,9,2
966,5,1
967,2,5
967,9,2
968,2,8
968,9,2
969,2,5
969,9,2
969,7,1
970,2,6
970,9,2
971,2,8
971,9,2
971,5,1
971,7,1
972,5,1
972,2,2
972,9,2
973,5,1
973,2,6
973,9,2
974,2,9
974,5,1
974,9,2
975,2,6
975,9,2
976,2,5
976,9,2
976,5,1
977,2,6
977,9,1
977,5,1
978,2,9
978,9,1
978,5,1
979,2,8
979,9,1
980,2,8
980,9,1
981,2,6
981,9,1
982,2,7
982,9,1
983,2,5
983,9,1
984,2,6
985,2,7
985,5,1
985,9,1
986,2,5
986,5,1
986,9,1
987,2,9
987,5,1
987,9,1
988,2,5
988,5,1
989,2,8
990,2,8
991,2,8
991,5,1
992,2,6
992,9,1
992,5,1
993,2,7
993,9,1
994,2,4
994,9,1
995,2,9
995,9,1
996,2,8
996,9,1
997,2,8
997,9,1
998,2,6
998,9,1
999,2,4
1000,2,8
1000,9,1
1001,2,10
1001,9,1
1002,2,13
1002,9,1
1003,2,9
1003,9,1
1004,2,7
1004,5,1
1004,7,1
1004,9,1
1005,2,9
1005,5,2
1005,9,1
1006,2,10
1006,9,1
1006,5,1
1007,2,7
1007,9,1
1007,7,1
1008,2,8
1008,9,1
1009,2,10
1009,5,1
1010,2,7
1010,5,1
1011,2,10
1011,9,1
1011,7,1
1012,5,1
1012,2,10
1013,2,10
1013,5,1
1014,2,11
1014,5,1
1015,2,9
1015,9,1
1015,5,1
1016,2,7
1016,5,2
1016,7,1
1017,2,9
1017,5,2
1017,7,1
1018,2,8
1018,5,2
1019,2,8
1019,5,1
1020,2,13
1021,2,7
1021,7,1
1021,5,1
1021,9,1
1022,2,9
1022,7,1
1022,9,1
1023,2,10
1023,9,1
1023,5,1
1024,2,8
1024,9,1
1025,2,7
1025,7,1
1026,2,5
1026,7,1
1026,9,1
1027,2,5
1027,9,1
1028,2,6
1028,9,1
1029,2,5
1029,9,1
1030,2,7
1030,9,1
1031,2,9
1031,5,1
1032,2,10
1032,7,1
1033,2,10
1034,2,8
1035,2,8
1036,2,7
1036,9,1
1036,5,1
1037,2,7
1037,9,1
1037,5,1
1038,2,10
1038,0,1
1038,9,1
1039,2,8
1039,0,1
1040,2,8
1040,9,1
1041,2,8
1041,9,1
1042,2,8
1042,0,1
1043,2,9
1043,0,1
1043,9,1
1044,2,8
1044,9,1
1045,2,8
1045,0,1
1045,9,1
1046,2,4
1046,0,1
1046,9,1
1047,2,5
1047,9,1
1048,2,7
1049,2,6
1049,5,1
1050,2,5
1051,2,8
1051,9,1
1052,2,9
1052,9,1
1053,2,9
1054,2,11
1054,0,1
1055,2,11
1055,0,1
1055,9,1
1056,2,6
1056,0,1
1056,9,1
1057,2,9
1057,7,1
1057,9,1
1057,0,1
1058,2,12
1058,0,1
1059,2,11
1059,9,1
1059,0,1
1060,2,10
1061,2,10
1062,2,13
1062,9,1
1063,2,13
1064,2,9
1064,7,1
1065,2,11
1065,7,1
1066,2,11
1067,2,10
1068,2,9
1068,7,1
1069,2,10
1069,9,1
1070,2,13
1070,7,1
1071,2,8
1072,2,9
1073,2,9
1073,9,1
1074,2,8
1074,7,1
1074,5,1
1075,2,9
1075,7,1
1075,5,1
1076,2,10
1076,5,1
1076,7,1
1077,2,7
1077,7,1
1077,5,1
1078,2,6
1078,5,1
1078,7,1
1079,2,10
1079,7,2
1079,5,1
1080,2,10
1080,7,1
1081,2,9
1081,7,1
1081,5,1
1082,2,8
1082,5,1
1082,7,1
1083,2,13
1083,5,1
1083,7,1
1084,2,8
1084,7,1
1085,2,6
1085,9,1
1086,2,6
1086,9,2
1087,2,12
1088,2,6
1088,9,1
1089,2,9
1089,9,1
1090,2,5
1090,9,1
1091,2,7
1092,2,8
1093,2,9
1094,2,9
1095,2,8
1096,2,9
1096,9,1
1097,2,9
1097,9,1
1098,2,10
1099,2,8
1100,2,9
1101,2,9
1101,9,1
1102,2,9
1103,2,10
1103,9,1
1104,2,11
1105,2,10
1106,2,11
1106,0,1
1107,2,11
1108,2,11
1108,0,1
1109,2,9
1109,0,1
1110,2,12
1110,0,1
1111,2,7
1112,2,8
1112,9,1
1113,2,10
1114,2,5
1114,9,1
1115,2,6
1115,9,1
1116,2,3
1117,2,4
1118,2,4
1119,2,3
1120,2,2
1121,2,6
1122,2,5
1123,2,3
1123,7,1
1124,2,7
1124,9,1
1125,2,4
1125,0,1
1125,7,1
1125,9,1
1126,2,5
1127,5,1
1127,2,3
1128,5,1
1128,2,4
1128,0,1
1129,2,4
1129,0,3
1130,2,5
1131,2,2
1131,0,2
1132,2,7
1132,7,1
1133,5,1
1133,2,4
1134,2,3
1134,5,1
1134,7,1
1135,2,2
1135,5,1
1135,0,1
1136,5,1
1136,2,3
1136,9,1
1137,5,1
1137,2,3
1138,5,1
1138,2,1
1139,2,2
1139,5,1
1140,5,1
1140,2,1
1141,5,1
1141,2,4
1142,5,1
1142,2,2
1143,5,1
1143,2,5
1143,0,1
1144,5,1
1144,2,7
1145,5,1
1145,2,4
1146,5,1
1146,2,6
1147,5,1
1147,2,7
1148,5,1
1148,2,4
1148,0,2
1149,5,1
1149,2,8
1149,0,1
1150,2,12
1150,5,1
1151,5,1
1151,2,11
1151,0,2
1152,5,1
1152,2,5
1152,0,1
1153,5,1
1153,2,9
1154,5,1
1154,2,10
1154,0,1
1155,2,8
1155,0,1
1155,5,1
1156,2,10
1156,0,1
1156,5,1
1157,2,10
1158,2,11
1158,3,1
1159,2,8
1159,0,1
1159,5,1
1160,2,7
1160,5,1
1160,0,2
1161,2,10
1161,0,1
1162,2,8
1162,0,1
1162,9,1
1163,2,7
1163,0,1
1163,9,1
1164,2,10
1164,9,1
1164,0,1
1165,2,6
1165,9,1
1165,0,1
1166,2,5
1166,5,1
1167,2,6
1167,5,1
1168,2,7
1168,9,1
1169,2,4
1169,5,1
1169,9,2
1170,2,4
1170,9,2
1171,2,7
1171,9,1
1171,7,1
1172,2,6
1172,9,2
1173,2,7
1173,9,2
1174,2,6
1174,9,1
1175,2,4
1175,9,2
1175,5,1
1176,9,2
1176,5,1
1176,2,5
1177,9,2
1177,2,8
1177,5,1
1178,9,1
1178,2,4
1179,2,4
1179,9,2
1179,5,1
1180,2,4
1180,9,2
1181,2,7
1181,9,2
1182,2,6
1182,9,1
1183,2,5
1183,9,2
1184,2,8
1184,9,2
1185,2,10
1185,9,1
1186,5,1
1186,2,5
1186,9,2
1187,2,5
1187,5,2
1187,9,2
1188,5,1
1188,2,9
1188,9,2
1188,0,1
1189,5,1
1189,2,8
1189,0,1
1189,9,1
1190,5,1
1190,2,11
1190,9,1
1191,5,1
1191,2,11
1191,9,1
1191,0,1
1192,2,10
1192,5,1
1192,9,1
1192,0,1
1192,7,1
1193,2,10
1193,7,1
1194,2,9
1194,5,1
1194,9,1
1195,2,10
1195,5,1
1195,9,1
1195,0,1
1196,2,8
1196,5,1
1196,9,1
1197,2,10
1197,5,1
1197,9,1
1198,2,10
1198,9,1
1199,2,8
1199,9,1
1199,7,1
1200,2,9
1200,9,1
1201,2,12
1202,2,10
1202,9,1
1203,2,9
1204,2,8
1204,5,1
1204,9,1
1205,2,11
1205,5,1
1205,7,1
1206,2,11
1206,5,1
1206,7,1
1207,2,12
1207,5,1
1207,7,1
1207,9,1
1207,0,1
1208,2,10
1208,5,1
1208,7,1
1208,9,1
1209,2,11
1209,5,1
1209,7,1
1209,0,1
1209,9,2
1210,2,9
1210,5,1
1210,9,1
1210,7,1
1211,2,10
1211,5,1
1211,0,1
1212,2,7
1212,5,1
1212,7,1
1213,2,10
1213,5,2
1213,0,1
1214,2,8
1214,5,1
1214,9,1
1214,0,1
1214,7,1
1215,2,8
1215,5,1
1215,9,1
1215,7,1
1216,2,11
1216,5,1
1216,9,1
1216,7,1
1217,2,9
1217,5,1
1217,9,1
1217,0,1
1218,2,10
1218,9,1
1218,5,1
1219,2,9
1219,5,2
1219,9,1
1220,2,12
1220,5,1
1220,9,1
1221,2,10
1221,9,1
1221,0,1
1221,7,1
1222,2,10
1222,5,3
1222,9,1
1222,0,1
1223,2,7
1223,5,1
1223,9,1
1223,0,1
1224,2,7
1224,5,2
1224,9,1
1225,2,12
1225,5,2
1225,9,1
1226,2,13
1226,5,2
1226,9,1
1226,0,1
1227,2,11
1227,5,2
1228,2,10
1228,5,2
1228,9,1
1229,2,10
1229,5,1
1229,9,1
1230,2,10
1230,9,1
1230,5,2
1231,2,5
1231,5,2
1231,0,1
1231,9,1
1232,2,8
1232,9,1
1232,0,1
1233,0,1
1233,9,1
1233,2,6
1234,2,7
1234,9,1
1234,0,2
1234,5,1
1235,2,6
1235,9,1
1235,5,1
1235,0,1
1236,2,6
1236,9,1
1236,0,2
1236,5,1
1237,2,5
1237,9,1
1237,0,2
1238,2,6
1238,9,1
1238,0,2
1238,5,1
1239,2,5
1239,9,1
1239,0,1
1240,2,7
1240,9,1
1240,0,3
1241,2,9
1241,0,1
1241,9,1
1242,2,10
1242,0,1
1243,2,8
1243,5,1
1243,0,1
1244,2,11
1244,0,1
1245,2,8
1245,9,1
1246,2,9
1246,9,1
1247,2,11
1247,9,1
1247,0,1
1248,2,11
1248,9,1
1248,0,1
1249,2,12
1249,0,2
1249,9,1
1250,2,12
1250,5,1
1250,0,2
1250,9,1
1251,2,10
1251,5,1
1251,9,1
1252,2,12
1252,9,1
1252,5,2
1253,2,6
1253,5,2
1253,9,1
1254,2,9
1254,5,1
1255,2,10
1255,5,2
1255,9,1
1255,0,1
1256,2,11
1256,5,2
1256,9,1
1257,2,10
1257,5,1
1257,9,1
1258,2,9
1258,5,2
1259,2,8
1259,9,1
1260,2,8
1260,9,1
1260,0,1
1261,2,8
1261,9,1
1261,0,2
1262,2,8
1262,9,1
1262,5,1
1263,2,7
1263,9,1
1263,5,1
1264,2,7
1264,9,1
1264,5,1
1265,2,7
1265,7,1
1265,5,1
1266,2,6
1266,9,1
1266,5,1
1266,7,1
1267,5,1
1267,2,4
1267,9,1
1268,5,1
1268,2,5
1268,9,1
1269,5,2
1269,2,3
1269,9,1
1270,5,1
1270,2,3
1270,7,1
1270,9,1
1271,5,1
1271,2,4
1271,9,1
1271,7,1
1272,5,1
1272,2,4
1272,9,1
1273,5,2
1273,2,4
1273,9,1
1274,5,1
1274,2,5
1274,9,1
1275,2,5
1275,5,1
1275,9,1
1276,2,5
1276,5,1
1276,9,1
1277,5,1
1277,2,3
1277,9,1
1278,5,1
1278,2,6
1278,9,1
1279,5,1
1279,2,6
1279,9,1
1280,5,1
1280,2,3
1280,9,1
