473,75.70,10386.48,38.00,349.50
474,42.30,10386.64,35.00,349.50
475,33.30,10387.12,35.00,349.50
476,40.90,10387.43,35.00,349.50
477,45.50,10387.71,35.00,349.50
478,60.60,10359.71,35.00,349.50
479,41.90,10379.77,35.00,349.50
480,38.20,10388.12,35.00,349.50
481,32.00,10386.02,35.00,349.50
482,47.10,10385.75,35.00,349.50
483,32.30,10385.74,35.00,349.50
484,46.40,10385.77,35.00,349.50
485,31.20,10378.25,35.00,349.50
486,35.10,10378.07,35.00,349.50
487,50.00,10378.06,35.00,349.50
488,39.40,10378.11,35.00,349.50
489,41.70,10378.00,35.00,349.50
490,37.10,10376.56,35.00,349.50
491,37.00,10376.19,38.00,349.50
492,38.70,10376.27,38.00,349.50
493,53.80,10376.26,38.00,349.50
494,41.70,10376.54,38.00,349.50
495,47.50,10346.37,38.00,349.50
496,54.30,10374.81,38.00,349.50
497,48.50,10375.57,38.00,349.50
498,46.40,10375.63,38.00,349.50
499,37.90,10375.77,38.00,349.50
500,45.70,10382.62,38.00,349.50
501,54.80,10376.73,38.00,349.50
502,34.20,10376.72,38.00,349.50
503,45.50,10376.39,38.00,349.50
504,43.20,10391.91,38.00,349.50
505,40.90,10379.39,38.00,349.50
506,37.50,10381.47,38.00,349.50
507,26.50,10379.46,35.00,349.50
508,44.10,10376.86,35.00,349.50
509,45.70,10347.73,35.00,349.50
510,48.80,10346.84,35.00,349.50
511,56.20,10340.20,35.00,349.50
512,57.90,10330.31,35.00,349.50
513,40.00,10331.48,35.00,349.50
514,46.20,10336.82,35.00,349.50
515,21.20,10337.30,35.00,349.50
516,42.30,10340.79,35.00,349.50
517,43.30,10340.93,35.00,349.50
518,29.60,10341.14,35.00,349.50
519,25.00,10341.10,35.00,349.50
520,32.10,10341.43,35.00,349.50
521,25.00,10340.99,35.00,349.50
522,28.60,10341.71,35.00,349.50
523,34.50,10342.00,35.00,349.50
524,17.20,10342.18,38.00,349.50
525,25.70,10341.99,38.00,349.50
526,26.90,10343.30,38.00,349.50
527,37.90,10343.09,38.00,349.50
528,24.20,10350.06,38.00,349.50
529,29.00,10318.04,38.00,349.50
530,35.10,10339.29,38.00,349.50
531,30.00,10340.93,38.00,349.50
532,14.80,10341.42,38.00,349.50
533,41.90,10341.59,38.00,349.50
534,33.30,10342.59,38.00,349.50
535,46.90,10342.76,38.00,349.50
536,34.50,10342.06,38.00,349.50
537,27.60,10342.02,38.00,349.50
538,27.60,10342.15,38.00,349.50
539,30.00,10341.83,38.00,349.50
540,31.00,10341.80,38.00,349.50
541,31.00,10342.09,38.00,349.50
542,20.00,10343.28,40.00,349.50
543,41.90,10343.16,40.00,349.50
544,33.30,10343.25,40.00,349.50
545,44.70,10330.54,40.00,349.50
546,53.80,10331.98,40.00,349.50
547,10.70,10306.88,40.00,349.50
548,26.70,10321.88,40.00,349.50
549,26.50,10331.41,40.00,349.50
550,35.70,10334.09,40.00,349.50
551,36.40,10332.29,40.00,349.50
552,48.40,10329.08,40.00,349.50
553,37.50,10325.83,40.00,349.50
554,43.80,10325.11,40.00,349.50
555,34.50,10328.96,40.00,349.50
556,31.40,10331.39,40.00,349.50
557,29.20,10331.22,40.00,349.50
558,29.40,10332.17,40.00,349.50
559,28.60,10332.25,40.00,349.50
560,33.30,10331.18,32.00,349.50
561,34.60,10331.16,32.00,349.50
562,33.30,10331.46,32.00,349.50
563,36.00,10331.42,32.00,349.50
564,31.20,10331.15,32.00,349.50
565,42.90,10306.26,32.00,349.50
566,34.50,10321.16,32.00,349.50
567,31.00,10322.94,32.00,349.50
568,33.30,10323.75,32.00,349.50
569,21.90,10324.17,32.00,349.50
570,40.60,10324.50,32.00,349.50
571,17.90,10324.43,32.00,349.50
572,25.80,10324.65,32.00,349.50
573,25.90,10324.75,32.00,349.50
574,32.40,10325.01,32.00,349.50
575,16.00,10325.17,32.00,349.50
576,22.60,10325.12,32.00,349.50
577,30.00,10325.06,32.00,349.50
578,24.20,10325.18,33.00,349.50
579,25.90,10325.16,33.00,349.50
580,33.30,10325.96,33.00,349.50
581,32.30,10326.40,33.00,349.50
582,25.90,10326.33,33.00,349.50
583,20.00,10300.87,33.00,349.50
584,37.90,10322.12,33.00,349.50
585,33.30,10322.07,33.00,349.50
586,41.90,10322.97,33.00,349.50
587,35.50,10323.61,33.00,349.50
588,25.00,10323.62,33.00,349.50
589,34.40,10323.74,33.00,349.50
590,34.60,10323.77,33.00,349.50
591,32.00,10323.47,33.00,349.50
592,39.30,10323.97,33.00,349.50
593,25.00,10324.12,33.00,349.50
594,30.80,10324.38,33.00,349.50
595,33.30,10324.38,33.00,349.50
596,24.10,10324.89,33.00,349.50
597,25.90,10325.20,40.00,349.50
